item_id,unit_type,query_id,arm,unit_index,question,text,source_span_text,atomic,self_contained,verifiable,unresolved_pronoun,span_aligned,rewrite_faithful,fact_coverage,fact_coverage_notes,error_type,notes
item-000110,a2_case,-99543908387769967,old_new,1,Who does sansa marry on game of thrones?,"Sansa marries Tyrion Lannister on Game of Thrones [5]. However, there are multiple marriages mentioned in the evidence: she is initially set to marry Willas Tyrell [1], then later marries Ramsay Bolton [4], and finally agrees to marry Tyrion Lannister [5]. The evidence suggests that the most significant and final marriage depicted is with Tyrion Lannister. [5]","- Sansa Stark marries Tyrion Lannister in the television series Game of Thrones.
- Sansa Stark was initially arranged to marry Willas Tyrell.
- Sansa Stark later marries Ramsay Bolton.",NA,NA,NA,NA,NA,NA,complete,none,,
item-000411,a2_case,4183252176965080529,new_new,1,When does the new independence day come out?,"The new Independence Day, ""Independence Day: Resurgence,"" was released in the United States on June 24, 2016 [2].","- Independence Day: Resurgence was released in the United States on June 24, 2016.",NA,NA,NA,NA,NA,NA,partial,"lost modifying description ""The new Independence Day""",fact_omission,
item-000136,a2_claim,87005427005915954,new_old,1,When was the last time galway won the hurling all ireland?,Galway achieved its most recent Hurling All-Ireland championship in 1987.,Galway last won the Hurling All-Ireland title in 1987,1,1,NA,NA,1,1,NA,,,
item-000177,a2_claim,1763163294931046731,new_new,1,Who played violet rutherford on leave it to beaver?,"Veronica Cartwright portrayed the character Violet Rutherford in the television series ""Leave It to Beaver"".","Veronica Cartwright played Violet Rutherford on ""Leave It to Beaver""",1,1,NA,NA,1,1,NA,,,
item-000525,a2_claim,-8286966211355378010,old_new,1,What is the objective of tour de france?,The Tour de France aims to identify the top cyclist.,The objective of the Tour de France is to determine the best cyclist,1,1,NA,NA,1,1,NA,,,
item-000637,a2_case,-4995398567532229571,new_old,1,When did ragtime flourished in the united states?,"Ragtime flourished in the United States during the late 19th century, from around the 1890s onward [1][3].","- Ragtime was a popular musical genre in the United States during the late 19th century, emerging and gaining prominence from around the 1890s.",NA,NA,NA,NA,NA,NA,complete,none,,
item-000246,a2_claim,-3228483207040151533,old_new,1,What bodies of water surround cabo san lucas?,Cabo San Lucas is located between the Pacific Ocean and the Gulf of California.,The Pacific Ocean and the Gulf of California surround Cabo San Lucas.,1,1,NA,NA,1,1,NA,,,
item-000046,a1_sentence,-5842265707961388968,old,4,Who beat villanova last year in the ncaa tournament?,This indicates that Kansas was the team Villanova faced and ultimately lost to in the final.,,1,0,1,1,NA,NA,NA,,unresolved_reference,
item-000077,a2_claim,-4286108617234818000,new_new,3,When does the new super troopers movie come out?,"Super Troopers 2 was released on April 20, 2018.","on April 20, 2018",1,1,NA,NA,0,0,NA,,span_misaligned;meaning_changed,
item-000349,a2_case,-5333049627570569397,new_old,1,When did the song can't touch this come out?,"The song ""U Can't Touch This"" came out on February 12, 1990 [3][4].","- ""U Can't Touch This"" was released on February 12, 1990.",NA,NA,NA,NA,NA,NA,complete,none,,
item-000128,a2_claim,7150599999316106461,new_new,1,Who was the first singing brothers in the hall of fame?,The Mills Brothers were the inaugural recipients of the Vocal Group Hall of Fame induction.,The Mills Brothers were the first singing group inducted into the Vocal Group Hall of Fame,1,1,NA,NA,1,1,NA,,,
item-000481,a2_case,2221044921312683785,old_new,1,When did the apple tv 4k come out?,"The Apple TV 4K was announced on September 12, 2017 [2]. It started shipping later, but the evidence does not specify an exact release date [2]. [2]","- The Apple TV 4K was officially announced by Apple on September 12, 2017.",NA,NA,NA,NA,NA,NA,complete,none,,
item-000065,a1_sentence,-4286108617234818000,old,1,When does the new super troopers movie come out?,"The new Super Troopers movie, Super Troopers 2, was released on April 20, 2018 [1].",,1,1,1,0,NA,NA,NA,,,
item-000379,a2_claim,8433533625736230886,new_old,1,Who has won the most trophies man utd or liverpool?,Manchester United has a higher total number of trophies than Liverpool.,Manchester United has won more trophies than Liverpool,1,1,NA,NA,1,1,NA,,,
item-000280,a2_claim,-5564120845047915486,old_old,1,Where do you find a simple gear train?,Georgius Agricola illustrated a simple gear train in his works.,You can find a simple gear train in illustrations by the Renaissance scientist Georgius Agricola [2],1,1,NA,NA,1,1,NA,,,
item-000086,a2_claim,-9141149438582194391,old_new,1,Who has scored the highest number of runs in test cricket?,"The player scored 15,921 runs in Test cricket.","The evidence [2] indicates that the player with the highest number of runs in test cricket is the one who scored 15,921 runs in Tests",1,0,NA,NA,1,1,NA,,unresolved_reference,
item-000166,a2_case,-7699606393193219666,new_old,1,Who played cowboy curtis on pee wee herman?,"Kevin Bacon played Cowboy Curtis on Pee‑Wee Herman's CBS children's television show ""Pee‑wee's Playhouse."" [2]",- Kevin Bacon portrayed the character Cowboy Curtis in the CBS children's television series Pee‑Wee's Playhouse.,NA,NA,NA,NA,NA,NA,complete,none,,
item-000026,a2_claim,-7824075627194227170,old_new,3,When was the commission fir sc/st established?,"The commission was reconstituted in 1992 under the 65th Amendment, maintaining the name National Commission for Scheduled Castes and Scheduled Tribes.",it was reconstituted under the 65th Amendment as the National Commission for Scheduled Castes and Scheduled Tribes,1,0,NA,NA,0,0,NA,,unresolved_reference;span_misaligned;meaning_changed,
item-000412,a1_sentence,-4456614433280196572,old,1,What season does meredith and derek get married in grey's anatomy?,Meredith and Derek get married in season five [3].,,1,1,1,0,NA,NA,NA,,,
item-000067,a2_case,-4286108617234818000,old_old,1,When does the new super troopers movie come out?,"The new Super Troopers movie, Super Troopers 2, was released on April 20, 2018 [1].","- Super Troopers 2 was released on April 20, 2018.",NA,NA,NA,NA,NA,NA,partial,"lost modifying description ""The new Super Troopers movie""",fact_omission,
item-000152,a2_case,8686216144939155905,old_old,1,What is the name of the time zone for london?,The name of the time zone for London is Europe/London [2].,- The IANA time zone identifier for London is Europe/London.,NA,NA,NA,NA,NA,NA,complete,none,,
item-000274,a2_case,4474597907223412132,new_old,1,Who were the two astronauts who stayed a year on the iss?,Scott Kelly and Mikhail Korniyenko were the two astronauts who stayed a year on the ISS [2].,- Scott Kelly and Mikhail Korniyenko were the two astronauts who spent a year on the International Space Station.,NA,NA,NA,NA,NA,NA,complete,none,,
item-000493,a2_claim,6257465985316109835,new_old,1,Who is the main character in liv and maddie?,Dove Cameron plays the role of Liv in the television series Liv and Maddie.,Dove Cameron is the main character in Liv and Maddie,1,1,NA,NA,0,0,NA,,span_misaligned;meaning_changed,
item-000023,a2_case,-7824075627194227170,old_old,1,When was the commission fir sc/st established?,"The commission for SC/ST was first established in August 1978 [1][2]. This was the initial setup with Bhola Paswan Shastri as Chairman and other four Members [5]. Later, in 1992, it was reconstituted under the 65th Amendment as the National Commission for Scheduled Castes and Scheduled Tribes [2]. [1][2]","- The National Commission for Scheduled Castes and Scheduled Tribes was initially established in August 1978.
- Bhola Paswan Shastri served as the Chairman, and the commission initially had four other members.
- The commission was reconstituted in 1992 under the 65th Amendment, maintaining the name National Commission for Scheduled Castes and Scheduled Tribes.",NA,NA,NA,NA,NA,NA,complete,none,,
item-000468,a1_sentence,7797208395147217894,new,2,When did west germany win the world cup?,[2],,NA,0,0,0,NA,NA,NA,,citation_only,
item-000299,a2_case,-5036947181661390825,old_new,1,When was the vietnam veterans war memorial built?,"The Vietnam Veterans Memorial was built and dedicated on November 13, 1982 [2].","- The Vietnam Veterans Memorial was constructed and officially dedicated on November 13, 1982.",NA,NA,NA,NA,NA,NA,complete,none,,
item-000300,a1_sentence,-5036947181661390825,new,1,When was the vietnam veterans war memorial built?,"The Vietnam Veterans Memorial was constructed from March 16, 1982, to late October 1982 [2].",,1,1,1,0,NA,NA,NA,,,
item-000227,a1_sentence,6962706727076805207,old,3,What kind of car in to catch a thief?,"They may include GPS tracking and a ""kill switch"" that allows police to remotely disable the engine and lock the doors, preventing the thief from escaping.",,1,0,1,1,NA,NA,NA,,unresolved_reference,
item-000252,a2_claim,-3228483207040151533,new_new,1,What bodies of water surround cabo san lucas?,Cabo San Lucas is geographically located between the Pacific Ocean and the Gulf of California.,The Pacific Ocean and the Gulf of California surround Cabo San Lucas.,1,1,NA,NA,1,1,NA,,,
item-000185,a1_sentence,6619094979746662600,new,2,Who wrote brown eyes by destiny's child?,[5],,NA,0,0,0,NA,NA,NA,,citation_only,
item-000052,a2_case,-5842265707961388968,new_old,1,Who beat villanova last year in the ncaa tournament?,North Carolina Tar Heels beat Villanova in the National Semi-Finals of the 2015 NCAA Tournament [3].,- The North Carolina Tar Heels basketball team defeated the Villanova Wildcats in the National Semi-Finals during the 2015 NCAA Tournament.,NA,NA,NA,NA,NA,NA,complete,none,,
item-000066,a2_claim,-4286108617234818000,old_old,1,When does the new super troopers movie come out?,"Super Troopers 2 was released on April 20, 2018.","The new Super Troopers movie, Super Troopers 2, was released on April 20, 2018",1,1,NA,NA,1,1,NA,,,
item-000178,a2_case,1763163294931046731,new_new,1,Who played violet rutherford on leave it to beaver?,"Veronica Cartwright played Violet Rutherford on ""Leave It to Beaver"" [4].","- Veronica Cartwright portrayed the character Violet Rutherford in the television series ""Leave It to Beaver"".",NA,NA,NA,NA,NA,NA,complete,none,,
item-000018,a1_sentence,-7824075627194227170,old,3,When was the commission fir sc/st established?,"Later, in 1992, it was reconstituted under the 65th Amendment as the National Commission for Scheduled Castes and Scheduled Tribes [2].",,1,1,1,0,NA,NA,NA,,,
item-000470,a2_claim,7797208395147217894,new_old,2,When did west germany win the world cup?,West Germany achieved victory in the 1974 World Cup.,West Germany won the World Cup in 1954 [2] and again in 1974 [2].,1,1,NA,NA,1,1,NA,,,
item-000199,a1_sentence,6514531923811923780,old,1,When does disney's food and wine festival end?,"The Disney's Food and Wine Festival ends on November 13 [1] and also ends on November 12th, 2018 [2].",,1,1,1,0,NA,NA,NA,,,
item-000530,a1_sentence,-8286966211355378010,new,1,What is the objective of tour de france?,The objective of the Tour de France is to determine the best professional bicycle racer through a series of day-long stages over 23 days [1].,,1,1,1,0,NA,NA,NA,,,
item-000156,a2_claim,8686216144939155905,new_old,1,What is the name of the time zone for london?,London uses the time zone identifier Europe/London.,The time zone for London is Europe/London,1,1,NA,NA,1,1,NA,,,
item-000158,a2_claim,8686216144939155905,new_new,1,What is the name of the time zone for london?,London uses the time zone identifier Europe/London.,The time zone for London is Europe/London,1,1,NA,NA,1,1,NA,,,
item-000112,a2_claim,-99543908387769967,new_old,1,Who does sansa marry on game of thrones?,Sansa Stark is married to Ramsay Bolton in the television series Game of Thrones.,Sansa Stark marries Ramsay Bolton,1,1,NA,NA,0,0,NA,,span_misaligned;meaning_changed,
item-000081,a1_sentence,-9141149438582194391,old,3,Who has scored the highest number of runs in test cricket?,[2],,NA,0,0,0,NA,NA,NA,,citation_only,
item-000508,a2_case,3643093465010420057,old_old,1,What city in texas has the highest elevation?,I don't know [1],,NA,NA,NA,NA,NA,NA,NA,no facts in a1,,
item-000189,a1_sentence,-2585133819352441604,old,2,Name of first episode of this is us?,""" [3]",,NA,0,0,0,NA,NA,NA,,citation_only,
item-000058,a2_claim,586233275728240023,old_new,1,What is the os of samsung smart tv?,Samsung smart TVs use the Tizen operating system.,The OS of Samsung smart TVs is Tizen,1,1,NA,NA,1,1,NA,,,
item-000027,a2_case,-7824075627194227170,old_new,1,When was the commission fir sc/st established?,"The commission for SC/ST was first established in August 1978 [1][2]. This was the initial setup with Bhola Paswan Shastri as Chairman and other four Members [5]. Later, in 1992, it was reconstituted under the 65th Amendment as the National Commission for Scheduled Castes and Scheduled Tribes [2]. [1][2]","- The National Commission for Scheduled Castes and Scheduled Tribes was initially established in August 1978.
- Bhola Paswan Shastri served as the Chairman, and the commission initially had four other members.
- The commission was reconstituted in 1992 under the 65th Amendment, maintaining the name National Commission for Scheduled Castes and Scheduled Tribes.",NA,NA,NA,NA,NA,NA,complete,none,,
